DDInter_ID_A,Drug_A,DrugBank_ID_A,DDInter_ID_B,Drug_B,DrugBank_ID_B,severity,query_direction,query_drug,query_drugbank_id,query_node,target_drug,target_drugbank_id,target_node,raw_target_score,rank,number_filtered,available_candidates_after_filtering,target_tie_count,tied_competitor_count,unique_available_scores
DDInter1513,Prednisolone,DB00860,DDInter1552,Quazepam,DB01589,Unknown,A_to_B,Prednisolone,DB00860,2813,Quazepam,DB01589,4301,-0.2904720902442932,1495,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1553,Quetiapine,DB01224,Unknown,A_to_B,Prednisolone,DB00860,2813,Quetiapine,DB01224,3782,1.9176356792449951,313,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1554,Quinapril,DB00881,Moderate,A_to_B,Prednisolone,DB00860,2813,Quinapril,DB00881,3038,2.996041774749756,45,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1559,Rabeprazole,DB01129,Unknown,A_to_B,Prednisolone,DB00860,2813,Rabeprazole,DB01129,3927,1.7988008260726929,357,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter156,Azilsartan medoxomil,DB08822,Moderate,A_to_B,Prednisolone,DB00860,2813,Azilsartan medoxomil,DB08822,4997,0.869977593421936,772,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1562,Raloxifene,DB00481,Unknown,A_to_B,Prednisolone,DB00860,2813,Raloxifene,DB00481,2962,1.6377657651901245,417,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1565,Ramipril,DB00178,Moderate,A_to_B,Prednisolone,DB00860,2813,Ramipril,DB00178,3619,1.2701995372772217,567,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1568,Ranitidine,DB00863,Unknown,A_to_B,Prednisolone,DB00860,2813,Ranitidine,DB00863,3485,2.3253250122070312,180,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1582,Reserpine,DB00206,Moderate,A_to_B,Prednisolone,DB00860,2813,Reserpine,DB00206,3721,2.158923864364624,247,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1587,Ribavirin,DB00811,Unknown,A_to_B,Prednisolone,DB00860,2813,Ribavirin,DB00811,3445,2.724064588546753,70,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1589,Rifabutin,DB00615,Moderate,A_to_B,Prednisolone,DB00860,2813,Rifabutin,DB00615,4235,-0.600113034248352,1677,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1590,Rifampicin,DB01045,Moderate,A_to_B,Prednisolone,DB00860,2813,Rifampicin,DB01045,3069,4.417526721954346,8,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1592,Rifapentine,DB01201,Moderate,A_to_B,Prednisolone,DB00860,2813,Rifapentine,DB01201,4277,0.9854074716567993,707,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1604,Risedronic acid,DB00884,Unknown,A_to_B,Prednisolone,DB00860,2813,Risedronic acid,DB00884,3450,2.280301809310913,201,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1605,Risperidone,DB00734,Unknown,A_to_B,Prednisolone,DB00860,2813,Risperidone,DB00734,3006,2.632309913635254,77,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1611,Rizatriptan,DB00953,Unknown,A_to_B,Prednisolone,DB00860,2813,Rizatriptan,DB00953,3685,0.7676835656166077,820,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1618,Romosozumab,DB11866,Moderate,A_to_B,Prednisolone,DB00860,2813,Romosozumab,DB11866,8972,-1.8488342761993408,2374,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1619,Ropinirole,DB00268,Unknown,A_to_B,Prednisolone,DB00860,2813,Ropinirole,DB00268,4074,0.08925661444664001,1292,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter162,Baclofen,DB00181,Unknown,A_to_B,Prednisolone,DB00860,2813,Baclofen,DB00181,5455,1.2612508535385132,570,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1626,Rucaparib,DB12332,Moderate,A_to_B,Prednisolone,DB00860,2813,Rucaparib,DB12332,3840,1.1721516847610474,610,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1650,Secobarbital,DB00418,Moderate,A_to_B,Prednisolone,DB00860,2813,Secobarbital,DB00418,4080,1.2498857975006104,577,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1662,Sertraline,DB01104,Unknown,A_to_B,Prednisolone,DB00860,2813,Sertraline,DB01104,3082,2.8439254760742188,56,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1663,Sevelamer,DB00658,Unknown,A_to_B,Prednisolone,DB00860,2813,Sevelamer,DB00658,9353,1.8005506992340088,356,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1664,Sevoflurane,DB01236,Unknown,A_to_B,Prednisolone,DB00860,2813,Sevoflurane,DB01236,3105,0.8253970146179199,791,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1666,Sildenafil,DB00203,Unknown,A_to_B,Prednisolone,DB00860,2813,Sildenafil,DB00203,3720,1.919236183166504,313,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1675,Simvastatin,DB00641,Unknown,A_to_B,Prednisolone,DB00860,2813,Simvastatin,DB00641,3744,1.7588915824890137,371,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1698,Somapacitan,DB15093,Moderate,A_to_B,Prednisolone,DB00860,2813,Somapacitan,DB15093,3280,1.092883586883545,654,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1699,Somatotropin,DB00052,Moderate,A_to_B,Prednisolone,DB00860,2813,Somatotropin,DB00052,5054,1.6122729778289795,427,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1700,Somatrem,DB09098,Moderate,A_to_B,Prednisolone,DB00860,2813,Somatrem,DB09098,5055,-1.3842146396636963,2106,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1704,Sotalol,DB00489,Unknown,A_to_B,Prednisolone,DB00860,2813,Sotalol,DB00489,3885,1.2960166931152344,557,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1707,Spironolactone,DB00421,Moderate,A_to_B,Prednisolone,DB00860,2813,Spironolactone,DB00421,2951,2.472856044769287,109,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1710,Stavudine,DB00649,Unknown,A_to_B,Prednisolone,DB00860,2813,Stavudine,DB00649,2993,1.2930868864059448,558,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1713,Streptomycin,DB01082,Unknown,A_to_B,Prednisolone,DB00860,2813,Streptomycin,DB01082,7373,2.1405489444732666,252,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1717,Sucralfate,DB00364,Unknown,A_to_B,Prednisolone,DB00860,2813,Sucralfate,DB00364,6962,2.2006688117980957,234,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1718,Sufentanil,DB00708,Unknown,A_to_B,Prednisolone,DB00860,2813,Sufentanil,DB00708,4242,-0.010811880230903625,1344,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1730,Sumatriptan,DB00669,Unknown,A_to_B,Prednisolone,DB00860,2813,Sumatriptan,DB00669,3682,1.8511755466461182,342,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1736,Tadalafil,DB00820,Unknown,A_to_B,Prednisolone,DB00860,2813,Tadalafil,DB00820,3754,2.039335012435913,278,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1743,Talimogene laherparepvec,DB13896,Major,A_to_B,Prednisolone,DB00860,2813,Talimogene laherparepvec,DB13896,9257,-1.3810651302337646,2103,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1745,Tamsulosin,DB00706,Unknown,A_to_B,Prednisolone,DB00860,2813,Tamsulosin,DB00706,3324,1.5878760814666748,440,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1757,Telbivudine,DB01265,Moderate,A_to_B,Prednisolone,DB00860,2813,Telbivudine,DB01265,9199,-0.08280674368143082,1374,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1759,Telmisartan,DB00966,Moderate,A_to_B,Prednisolone,DB00860,2813,Telmisartan,DB00966,4619,1.0620583295822144,672,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter176,Bempedoic acid,DB11936,Major,A_to_B,Prednisolone,DB00860,2813,Bempedoic acid,DB11936,3473,0.0163353830575943,1326,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1761,Temazepam,DB00231,Unknown,A_to_B,Prednisolone,DB00860,2813,Temazepam,DB00231,4204,0.9117259383201599,750,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1767,Terazosin,DB01162,Moderate,A_to_B,Prednisolone,DB00860,2813,Terazosin,DB01162,5086,0.17726750671863556,1240,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1768,Terbinafine,DB00857,Unknown,A_to_B,Prednisolone,DB00860,2813,Terbinafine,DB00857,3033,5.019535064697266,6,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter177,Benazepril,DB00542,Moderate,A_to_B,Prednisolone,DB00860,2813,Benazepril,DB00542,3618,1.1950074434280396,601,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1783,Tetracycline,DB00759,Unknown,A_to_B,Prednisolone,DB00860,2813,Tetracycline,DB00759,3013,8.799906730651855,1,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1809,Timolol,DB00373,Moderate,A_to_B,Prednisolone,DB00860,2813,Timolol,DB00373,3878,2.7723917961120605,62,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1815,Tiotropium,DB01409,Unknown,A_to_B,Prednisolone,DB00860,2813,Tiotropium,DB01409,3949,1.3286426067352295,537,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1821,Tizanidine,DB00697,Unknown,A_to_B,Prednisolone,DB00860,2813,Tizanidine,DB00697,4089,0.6156272888183594,931,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1822,Tobramycin,DB00684,Unknown,A_to_B,Prednisolone,DB00860,2813,Tobramycin,DB00684,9201,4.308627128601074,10,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1830,Tolevamer,DB01344,Moderate,A_to_B,Prednisolone,DB00860,2813,Tolevamer,DB01344,10265,1.03873610496521,683,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1832,Tolterodine,DB01036,Unknown,A_to_B,Prednisolone,DB00860,2813,Tolterodine,DB01036,3920,1.1330792903900146,634,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1834,Topiramate,DB00273,Unknown,A_to_B,Prednisolone,DB00860,2813,Topiramate,DB00273,2927,2.206420421600342,231,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1843,Trandolapril,DB00519,Moderate,A_to_B,Prednisolone,DB00860,2813,Trandolapril,DB00519,4545,1.1853933334350586,604,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1849,Travoprost,DB00287,Unknown,A_to_B,Prednisolone,DB00860,2813,Travoprost,DB00287,6217,0.788610577583313,809,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1859,Triamterene,DB00384,Moderate,A_to_B,Prednisolone,DB00860,2813,Triamterene,DB00384,4078,1.8176565170288086,352,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1860,Triazolam,DB00897,Minor,A_to_B,Prednisolone,DB00860,2813,Triazolam,DB00897,3759,1.3721554279327393,525,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1870,Trihexyphenidyl,DB00376,Unknown,A_to_B,Prednisolone,DB00860,2813,Trihexyphenidyl,DB00376,4837,-0.9353573322296143,1844,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1872,Trimethaphan,DB01116,Moderate,A_to_B,Prednisolone,DB00860,2813,Trimethaphan,DB01116,3636,0.6892663240432739,879,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1874,Trimethoprim,DB00440,Unknown,A_to_B,Prednisolone,DB00860,2813,Trimethoprim,DB00440,4082,3.7729780673980713,21,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1876,Trimipramine,DB00726,Unknown,A_to_B,Prednisolone,DB00860,2813,Trimipramine,DB00726,3900,1.1225857734680176,639,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1884,Tropicamide,DB00809,Unknown,A_to_B,Prednisolone,DB00860,2813,Tropicamide,DB00809,4848,-1.804945945739746,2349,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter19,Acetylcysteine,DB06151,Unknown,A_to_B,Prednisolone,DB00860,2813,Acetylcysteine,DB06151,4819,-0.1501697301864624,1413,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1901,Upadacitinib,DB15091,Major,A_to_B,Prednisolone,DB00860,2813,Upadacitinib,DB15091,4052,-0.8332144021987915,1796,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1906,Ursodeoxycholic acid,DB01586,Unknown,A_to_B,Prednisolone,DB00860,2813,Ursodeoxycholic acid,DB01586,4605,1.519897222518921,470,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1907,Ustekinumab,DB05679,Moderate,A_to_B,Prednisolone,DB00860,2813,Ustekinumab,DB05679,7013,-1.679314136505127,2318,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1908,Valaciclovir,DB00577,Unknown,A_to_B,Prednisolone,DB00860,2813,Valaciclovir,DB00577,3716,2.8368334770202637,56,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1912,Valganciclovir,DB01610,Unknown,A_to_B,Prednisolone,DB00860,2813,Valganciclovir,DB01610,8998,2.7569217681884766,64,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1913,Valproic acid,DB00313,Unknown,A_to_B,Prednisolone,DB00860,2813,Valproic acid,DB00313,2936,2.26798939704895,210,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1915,Valsartan,DB00177,Moderate,A_to_B,Prednisolone,DB00860,2813,Valsartan,DB00177,4552,1.1485506296157837,626,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1916,Vancomycin,DB00512,Unknown,A_to_B,Prednisolone,DB00860,2813,Vancomycin,DB00512,2968,10.342905044555664,1,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1919,Varenicline,DB01273,Unknown,A_to_B,Prednisolone,DB00860,2813,Varenicline,DB01273,6672,2.4146223068237305,129,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1927,Venlafaxine,DB00285,Unknown,A_to_B,Prednisolone,DB00860,2813,Venlafaxine,DB00285,3870,1.6705937385559082,401,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1928,Verapamil,DB00661,Moderate,A_to_B,Prednisolone,DB00860,2813,Verapamil,DB00661,2995,4.498872756958008,7,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1933,Vigabatrin,DB01080,Major,A_to_B,Prednisolone,DB00860,2813,Vigabatrin,DB01080,4565,-0.9065847992897034,1828,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1943,Vitamin E,DB00163,Minor,A_to_B,Prednisolone,DB00860,2813,Vitamin E,DB00163,2837,2.4668915271759033,111,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1949,Voxelotor,DB14975,Moderate,A_to_B,Prednisolone,DB00860,2813,Voxelotor,DB14975,4530,1.17421555519104,609,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1957,Zaleplon,DB00962,Minor,A_to_B,Prednisolone,DB00860,2813,Zaleplon,DB00962,3765,1.2655456066131592,569,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1963,Zinc acetate,DB14487,Minor,A_to_B,Prednisolone,DB00860,2813,Zinc acetate,DB14487,3463,-0.013315752148628235,1345,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1964,Zinc chloride,DB14533,Minor,A_to_B,Prednisolone,DB00860,2813,Zinc chloride,DB14533,3273,1.026673674583435,688,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1965,Zinc gluconate,DB11248,Minor,A_to_B,Prednisolone,DB00860,2813,Zinc gluconate,DB11248,9089,1.3288239240646362,537,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1966,Zinc sulfate,DB09322,Minor,A_to_B,Prednisolone,DB00860,2813,Zinc sulfate,DB09322,3534,0.06415647268295288,1303,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1968,Zoledronic acid,DB00399,Unknown,A_to_B,Prednisolone,DB00860,2813,Zoledronic acid,DB00399,6511,1.9253672361373901,311,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1969,Zolmitriptan,DB00315,Unknown,A_to_B,Prednisolone,DB00860,2813,Zolmitriptan,DB00315,3680,0.5202786922454834,993,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter197,Betaxolol,DB00195,Moderate,A_to_B,Prednisolone,DB00860,2813,Betaxolol,DB00195,3862,1.256854772567749,571,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter1971,Zonisamide,DB00909,Moderate,A_to_B,Prednisolone,DB00860,2813,Zonisamide,DB00909,3762,2.570919990539551,87,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter205,Bictegravir,DB11799,Moderate,A_to_B,Prednisolone,DB00860,2813,Bictegravir,DB11799,4447,-0.4354819357395172,1569,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter207,Bimatoprost,DB00905,Unknown,A_to_B,Prednisolone,DB00860,2813,Bimatoprost,DB00905,3761,0.9123265743255615,750,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter21,Acitretin,DB00459,Unknown,A_to_B,Prednisolone,DB00860,2813,Acitretin,DB00459,2957,-0.39029330015182495,1543,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter212,Bisacodyl,DB09020,Moderate,A_to_B,Prednisolone,DB00860,2813,Bisacodyl,DB09020,9140,-0.8030625581741333,1776,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter216,Bisoprolol,DB00612,Moderate,A_to_B,Prednisolone,DB00860,2813,Bisoprolol,DB00612,4234,1.9892592430114746,291,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter223,Bosentan,DB00559,Moderate,A_to_B,Prednisolone,DB00860,2813,Bosentan,DB00559,4229,1.49473237991333,479,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter234,Brimonidine,DB00484,Unknown,A_to_B,Prednisolone,DB00860,2813,Brimonidine,DB00484,4632,-1.1341869831085205,1968,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter237,Brinzolamide,DB01194,Unknown,A_to_B,Prednisolone,DB00860,2813,Brinzolamide,DB01194,4274,-2.042449474334717,2658,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter241,Bromfenac,DB00963,Moderate,A_to_B,Prednisolone,DB00860,2813,Bromfenac,DB00963,3452,1.0321511030197144,686,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter249,Bupivacaine,DB00297,Unknown,A_to_B,Prednisolone,DB00860,2813,Bupivacaine,DB00297,3871,-0.04323096573352814,1355,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter25,Acyclovir,DB00787,Unknown,A_to_B,Prednisolone,DB00860,2813,Acyclovir,DB00787,3020,3.933283567428589,16,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter251,Buprenorphine,DB00921,Unknown,A_to_B,Prednisolone,DB00860,2813,Buprenorphine,DB00921,3764,1.0267630815505981,688,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter252,Bupropion,DB01156,Major,A_to_B,Prednisolone,DB00860,2813,Bupropion,DB01156,3327,4.096180438995361,12,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter256,Butabarbital,DB00237,Moderate,A_to_B,Prednisolone,DB00860,2813,Butabarbital,DB00237,2920,0.8066170811653137,800,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter257,Butalbital,DB00241,Moderate,A_to_B,Prednisolone,DB00860,2813,Butalbital,DB00241,5845,0.3329584002494812,1133,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter264,Calaspargase pegol,DB14730,Moderate,A_to_B,Prednisolone,DB00860,2813,Calaspargase pegol,DB14730,10243,-0.4214418828487396,1560,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter266,Calcipotriol,DB02300,Unknown,A_to_B,Prednisolone,DB00860,2813,Calcipotriol,DB02300,3558,0.21778038144111633,1211,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter272,Calcium chloride,DB01164,Unknown,A_to_B,Prednisolone,DB00860,2813,Calcium chloride,DB01164,6770,0.03719174116849899,1314,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter288,Capreomycin,DB00314,Moderate,A_to_B,Prednisolone,DB00860,2813,Capreomycin,DB00314,9211,2.1178297996520996,256,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter292,Captopril,DB01197,Moderate,A_to_B,Prednisolone,DB00860,2813,Captopril,DB01197,3100,3.825880765914917,19,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter30,Adefovir dipivoxil,DB00718,Unknown,A_to_B,Prednisolone,DB00860,2813,Adefovir dipivoxil,DB00718,4600,2.285156011581421,201,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter301,Carisoprodol,DB00395,Unknown,A_to_B,Prednisolone,DB00860,2813,Carisoprodol,DB00395,4615,-0.5421428680419922,1646,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter303,Carteolol,DB00521,Moderate,A_to_B,Prednisolone,DB00860,2813,Carteolol,DB00521,3888,-0.13822369277477264,1409,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter305,Carvedilol,DB01136,Moderate,A_to_B,Prednisolone,DB00860,2813,Carvedilol,DB01136,3091,2.503070592880249,99,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter306,Caspofungin,DB00520,Unknown,A_to_B,Prednisolone,DB00860,2813,Caspofungin,DB00520,4226,0.018966197967529297,1323,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter307,Castor oil,DB11113,Moderate,A_to_B,Prednisolone,DB00860,2813,Castor oil,DB11113,8085,-0.8721063137054443,1815,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter309,Cefaclor,DB00833,Unknown,A_to_B,Prednisolone,DB00860,2813,Cefaclor,DB00833,3556,2.398164987564087,134,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter31,Adenosine,DB00640,Unknown,A_to_B,Prednisolone,DB00860,2813,Adenosine,DB00640,3701,-0.006698787212371826,1342,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter310,Cefadroxil,DB01140,Unknown,A_to_B,Prednisolone,DB00860,2813,Cefadroxil,DB01140,8990,2.6553688049316406,74,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter314,Cefazolin,DB01327,Unknown,A_to_B,Prednisolone,DB00860,2813,Cefazolin,DB01327,3115,2.786872625350952,60,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter315,Cefdinir,DB00535,Unknown,A_to_B,Prednisolone,DB00860,2813,Cefdinir,DB00535,7357,2.825547218322754,57,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter317,Cefepime,DB01413,Unknown,A_to_B,Prednisolone,DB00860,2813,Cefepime,DB01413,8991,2.2875890731811523,200,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter323,Cefotaxime,DB00493,Unknown,A_to_B,Prednisolone,DB00860,2813,Cefotaxime,DB00493,6159,3.3489372730255127,32,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter326,Cefpodoxime,DB01416,Unknown,A_to_B,Prednisolone,DB00860,2813,Cefpodoxime,DB01416,9440,2.4224352836608887,125,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter327,Cefprozil,DB01150,Unknown,A_to_B,Prednisolone,DB00860,2813,Cefprozil,DB01150,9268,2.6374640464782715,76,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter330,Ceftazidime,DB00438,Unknown,A_to_B,Prednisolone,DB00860,2813,Ceftazidime,DB00438,8986,4.703028678894043,6,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter334,Ceftriaxone,DB01212,Unknown,A_to_B,Prednisolone,DB00860,2813,Ceftriaxone,DB01212,3101,6.163093566894531,2,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter335,Cefuroxime,DB01112,Unknown,A_to_B,Prednisolone,DB00860,2813,Cefuroxime,DB01112,9032,3.0493955612182617,41,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter337,Cemiplimab,DB14707,Moderate,A_to_B,Prednisolone,DB00860,2813,Cemiplimab,DB14707,8388,-1.9676614999771118,2592,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter343,Cetirizine,DB00341,Unknown,A_to_B,Prednisolone,DB00860,2813,Cetirizine,DB00341,6012,2.945422649383545,52,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter359,Chloroquine,DB00608,Unknown,A_to_B,Prednisolone,DB00860,2813,Chloroquine,DB00608,2989,8.18922233581543,1,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter362,Chlorpheniramine,DB01114,Unknown,A_to_B,Prednisolone,DB00860,2813,Chlorpheniramine,DB01114,3773,0.886676549911499,767,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter380,Cimetidine,DB00501,Unknown,A_to_B,Prednisolone,DB00860,2813,Cimetidine,DB00501,3512,2.335569381713867,170,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter388,Citalopram,DB00215,Unknown,A_to_B,Prednisolone,DB00860,2813,Citalopram,DB00215,3865,1.0693867206573486,665,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter396,Clevidipine,DB04920,Moderate,A_to_B,Prednisolone,DB00860,2813,Clevidipine,DB04920,3652,1.592529058456421,437,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter413,Clopidogrel,DB00758,Unknown,A_to_B,Prednisolone,DB00860,2813,Clopidogrel,DB00758,3752,1.3206121921539307,541,1407,2871,1,0,2737
DDInter1513,Prednisolone,DB00860,DDInter416,Clotrimazole,DB00257,Unknown,A_to_B,Prednisolone,DB00860,2813,Clotrimazole,DB00257,3867,-1.2330098152160645,2023,1407,2871,1,0,2737
