DDInter_ID_A,Drug_A,DrugBank_ID_A,DDInter_ID_B,Drug_B,DrugBank_ID_B,severity,query_direction,query_drug,query_drugbank_id,query_node,target_drug,target_drugbank_id,target_node,raw_target_score,rank,number_filtered,available_candidates_after_filtering,target_tie_count,tied_competitor_count,unique_available_scores
DDInter1821,Tizanidine,DB00697,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Tizanidine,DB00697,4089,-0.8690352439880371,2166,715,3563,1,0,3563
DDInter1822,Tobramycin,DB00684,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Tobramycin,DB00684,9201,-2.0131912231445312,2575,715,3563,1,0,3563
DDInter1832,Tolterodine,DB01036,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Tolterodine,DB01036,3920,-2.692225456237793,2692,715,3563,1,0,3563
DDInter1834,Topiramate,DB00273,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Topiramate,DB00273,2927,-0.7481772303581238,2066,715,3563,1,0,3563
DDInter1836,Torasemide,DB00214,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Torasemide,DB00214,2916,1.5038235187530518,88,715,3563,1,0,3563
DDInter1841,Tramadol,DB00193,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Tramadol,DB00193,3861,-0.8600215911865234,2165,715,3563,1,0,3563
DDInter1849,Travoprost,DB00287,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Travoprost,DB00287,6217,-0.6343589425086975,1939,715,3563,1,0,3563
DDInter1851,Trazodone,DB00656,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Trazodone,DB00656,3745,-0.6579936146736145,1967,715,3563,1,0,3563
DDInter1852,Treprostinil,DB00374,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Treprostinil,DB00374,4556,-0.04785716533660889,983,715,3563,1,0,3563
DDInter1853,Tretinoin,DB00755,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Tretinoin,DB00755,3012,0.8239020705223083,314,715,3563,1,0,3563
DDInter1855,Triamcinolone,DB00620,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Triamcinolone,DB00620,2806,-0.47498226165771484,1688,715,3563,1,0,3563
DDInter1860,Triazolam,DB00897,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Triazolam,DB00897,3759,0.468222975730896,543,715,3563,1,0,3563
DDInter1874,Trimethoprim,DB00440,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Trimethoprim,DB00440,4082,1.5213634967803955,83,715,3563,1,0,3563
DDInter1882,Troleandomycin,DB13179,DDInter732,Fexofenadine,DB00950,Minor,B_to_A,Fexofenadine,DB00950,3049,Troleandomycin,DB13179,3842,1.1089363098144531,186,715,3563,1,0,3563
DDInter1897,Ulipristal,DB08867,DDInter732,Fexofenadine,DB00950,Moderate,B_to_A,Fexofenadine,DB00950,3049,Ulipristal,DB08867,3187,1.3706672191619873,108,715,3563,1,0,3563
DDInter1906,Ursodeoxycholic acid,DB01586,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Ursodeoxycholic acid,DB01586,4605,1.089050054550171,190,715,3563,1,0,3563
DDInter1908,Valaciclovir,DB00577,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Valaciclovir,DB00577,3716,-0.3297901153564453,1428,715,3563,1,0,3563
DDInter1910,Valdecoxib,DB00580,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Valdecoxib,DB00580,4230,-0.6824615001678467,1991,715,3563,1,0,3563
DDInter1916,Vancomycin,DB00512,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Vancomycin,DB00512,2968,-2.910879373550415,2740,715,3563,1,0,3563
DDInter1919,Varenicline,DB01273,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Varenicline,DB01273,6672,-1.3199814558029175,2384,715,3563,1,0,3563
DDInter1927,Venlafaxine,DB00285,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Venlafaxine,DB00285,3870,-0.4809337258338928,1694,715,3563,1,0,3563
DDInter1929,Verteporfin,DB00460,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Verteporfin,DB00460,9176,-0.3349735736846924,1439,715,3563,1,0,3563
DDInter1939,Vinorelbine,DB00361,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Vinorelbine,DB00361,3875,0.022028274834156036,918,715,3563,1,0,3563
DDInter1942,Vitamin D,DB11094,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Vitamin D,DB11094,3488,1.1750261783599854,166,715,3563,1,0,3563
DDInter1946,Voriconazole,DB00582,DDInter732,Fexofenadine,DB00950,Minor,B_to_A,Fexofenadine,DB00950,3049,Voriconazole,DB00582,3385,1.1400837898254395,175,715,3563,1,0,3563
DDInter1951,Warfarin,DB00682,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Warfarin,DB00682,2999,1.9000370502471924,30,715,3563,1,0,3563
DDInter1955,Zafirlukast,DB00549,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Zafirlukast,DB00549,3384,2.6229071617126465,4,715,3563,1,0,3563
DDInter1957,Zaleplon,DB00962,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Zaleplon,DB00962,3765,-0.6262023448944092,1927,715,3563,1,0,3563
DDInter1958,Zanamivir,DB00558,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Zanamivir,DB00558,8230,-4.353448867797852,2993,715,3563,1,0,3563
DDInter1967,Ziprasidone,DB00246,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Ziprasidone,DB00246,2923,-0.28472739458084106,1364,715,3563,1,0,3563
DDInter1968,Zoledronic acid,DB00399,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Zoledronic acid,DB00399,6511,0.295909583568573,666,715,3563,1,0,3563
DDInter1969,Zolmitriptan,DB00315,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Zolmitriptan,DB00315,3680,-1.2121734619140625,2339,715,3563,1,0,3563
DDInter197,Betaxolol,DB00195,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Betaxolol,DB00195,3862,-0.304168164730072,1396,715,3563,1,0,3563
DDInter1970,Zolpidem,DB00425,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Zolpidem,DB00425,3882,-0.3023836314678192,1390,715,3563,1,0,3563
DDInter1972,Zopiclone,DB01198,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Zopiclone,DB01198,3392,-0.10013911128044128,1056,715,3563,1,0,3563
DDInter207,Bimatoprost,DB00905,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Bimatoprost,DB00905,3761,-0.23487326502799988,1272,715,3563,1,0,3563
DDInter21,Acitretin,DB00459,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Acitretin,DB00459,2957,0.704906165599823,377,715,3563,1,0,3563
DDInter223,Bosentan,DB00559,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Bosentan,DB00559,4229,2.407416582107544,6,715,3563,1,0,3563
DDInter233,Brigatinib,DB12267,DDInter732,Fexofenadine,DB00950,Moderate,B_to_A,Fexofenadine,DB00950,3049,Brigatinib,DB12267,4466,3.186748743057251,2,715,3563,1,0,3563
DDInter234,Brimonidine,DB00484,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Brimonidine,DB00484,4632,-0.31506168842315674,1411,715,3563,1,0,3563
DDInter237,Brinzolamide,DB01194,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Brinzolamide,DB01194,4274,0.16177913546562195,772,715,3563,1,0,3563
DDInter246,Budesonide,DB01222,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Budesonide,DB01222,2817,0.08789202570915222,849,715,3563,1,0,3563
DDInter252,Bupropion,DB01156,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Bupropion,DB01156,3327,-0.5748171806335449,1858,715,3563,1,0,3563
DDInter254,Buspirone,DB00490,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Buspirone,DB00490,2963,0.24439239501953125,703,715,3563,1,0,3563
DDInter258,Butorphanol,DB00611,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Butorphanol,DB00611,5932,-4.323550224304199,2985,715,3563,1,0,3563
DDInter262,Cabozantinib,DB08875,DDInter732,Fexofenadine,DB00950,Moderate,B_to_A,Fexofenadine,DB00950,3049,Cabozantinib,DB08875,4379,1.558501958847046,76,715,3563,1,0,3563
DDInter263,Caffeine,DB00201,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Caffeine,DB00201,3566,1.1161701679229736,183,715,3563,1,0,3563
DDInter268,Calcitriol,DB00136,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Calcitriol,DB00136,3342,0.8973076939582825,264,715,3563,1,0,3563
DDInter272,Calcium chloride,DB01164,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Calcium chloride,DB01164,6770,-0.0050957947969436646,946,715,3563,1,0,3563
DDInter28,Adapalene,DB00210,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Adapalene,DB00210,5059,-0.3410554528236389,1454,715,3563,1,0,3563
DDInter285,Capecitabine,DB01101,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Capecitabine,DB01101,3541,-1.3741281032562256,2406,715,3563,1,0,3563
DDInter287,Capmatinib,DB11791,DDInter732,Fexofenadine,DB00950,Moderate,B_to_A,Fexofenadine,DB00950,3049,Capmatinib,DB11791,4171,1.3586316108703613,113,715,3563,1,0,3563
DDInter292,Captopril,DB01197,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Captopril,DB01197,3100,2.0051045417785645,23,715,3563,1,0,3563
DDInter293,Carbamazepine,DB00564,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Carbamazepine,DB00564,3739,1.0720659494400024,202,715,3563,1,0,3563
DDInter298,Carboplatin,DB00958,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Carboplatin,DB00958,3520,-4.3519978523254395,2992,715,3563,1,0,3563
DDInter30,Adefovir dipivoxil,DB00718,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Adefovir dipivoxil,DB00718,4600,-0.6049964427947998,1898,715,3563,1,0,3563
DDInter301,Carisoprodol,DB00395,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Carisoprodol,DB00395,4615,-2.182543992996216,2608,715,3563,1,0,3563
DDInter315,Cefdinir,DB00535,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Cefdinir,DB00535,7357,0.6427210569381714,423,715,3563,1,0,3563
DDInter317,Cefepime,DB01413,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Cefepime,DB01413,8991,-3.9509315490722656,2934,715,3563,1,0,3563
DDInter326,Cefpodoxime,DB01416,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Cefpodoxime,DB01416,9440,-2.385645627975464,2638,715,3563,1,0,3563
DDInter327,Cefprozil,DB01150,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Cefprozil,DB01150,9268,-3.3600175380706787,2846,715,3563,1,0,3563
DDInter335,Cefuroxime,DB01112,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Cefuroxime,DB01112,9032,-1.7219185829162598,2515,715,3563,1,0,3563
DDInter336,Celecoxib,DB00482,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Celecoxib,DB00482,3884,1.893371343612671,31,715,3563,1,0,3563
DDInter343,Cetirizine,DB00341,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Cetirizine,DB00341,6012,-4.383288860321045,2996,715,3563,1,0,3563
DDInter355,Chlordiazepoxide,DB00475,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Chlordiazepoxide,DB00475,8912,-5.192148208618164,3204,715,3563,1,0,3563
DDInter360,Chlorothiazide,DB00880,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Chlorothiazide,DB00880,5576,-0.24800486862659454,1298,715,3563,1,0,3563
DDInter362,Chlorpheniramine,DB01114,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Chlorpheniramine,DB01114,3773,-1.2848520278930664,2371,715,3563,1,0,3563
DDInter365,Chlorthalidone,DB00310,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Chlorthalidone,DB00310,2935,-0.2748260796070099,1345,715,3563,1,0,3563
DDInter381,Cinacalcet,DB01012,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Cinacalcet,DB01012,3918,0.3771810531616211,602,715,3563,1,0,3563
DDInter384,Ciprofloxacin,DB00537,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Ciprofloxacin,DB00537,2971,2.2124929428100586,10,715,3563,1,0,3563
DDInter387,Cisplatin,DB00515,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Cisplatin,DB00515,2969,-0.5747778415679932,1858,715,3563,1,0,3563
DDInter388,Citalopram,DB00215,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Citalopram,DB00215,3865,-0.005215289071202278,946,715,3563,1,0,3563
DDInter398,Clindamycin,DB01190,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Clindamycin,DB01190,3328,1.3504084348678589,114,715,3563,1,0,3563
DDInter402,Clobetasol,DB11750,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Clobetasol,DB11750,3830,-0.6508428454399109,1959,715,3563,1,0,3563
DDInter410,Clomipramine,DB01242,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Clomipramine,DB01242,3108,0.8756666779518127,280,715,3563,1,0,3563
DDInter411,Clonazepam,DB01068,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Clonazepam,DB01068,3077,-1.150367021560669,2317,715,3563,1,0,3563
DDInter412,Clonidine,DB00575,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Clonidine,DB00575,2981,0.2732427716255188,683,715,3563,1,0,3563
DDInter413,Clopidogrel,DB00758,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Clopidogrel,DB00758,3752,0.755099356174469,349,715,3563,1,0,3563
DDInter416,Clotrimazole,DB00257,DDInter732,Fexofenadine,DB00950,Minor,B_to_A,Fexofenadine,DB00950,3049,Clotrimazole,DB00257,3867,0.08836893737316132,849,715,3563,1,0,3563
DDInter419,Clozapine,DB00363,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Clozapine,DB00363,3876,-0.26829612255096436,1334,715,3563,1,0,3563
DDInter42,Alendronic acid,DB00630,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Alendronic acid,DB00630,6512,0.9734878540039062,236,715,3563,1,0,3563
DDInter44,Alfuzosin,DB00346,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Alfuzosin,DB00346,4216,-0.004699435085058212,946,715,3563,1,0,3563
DDInter451,Cyanocobalamin,DB00115,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Cyanocobalamin,DB00115,3489,-0.8051499128341675,2115,715,3563,1,0,3563
DDInter454,Cyclobenzaprine,DB00924,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Cyclobenzaprine,DB00924,3043,-1.2157886028289795,2340,715,3563,1,0,3563
DDInter456,Cyclophosphamide,DB00531,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Cyclophosphamide,DB00531,3737,0.8170915842056274,316,715,3563,1,0,3563
DDInter460,Cytarabine,DB00987,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Cytarabine,DB00987,3563,0.01670897752046585,919,715,3563,1,0,3563
DDInter475,Dapsone,DB00250,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Dapsone,DB00250,3380,1.407515048980713,101,715,3563,1,0,3563
DDInter48,Allopurinol,DB00437,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Allopurinol,DB00437,3694,1.163864016532898,169,715,3563,1,0,3563
DDInter480,Darifenacin,DB00496,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Darifenacin,DB00496,3886,-4.657511234283447,3032,715,3563,1,0,3563
DDInter49,Almotriptan,DB00918,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Almotriptan,DB00918,3683,-0.8384730815887451,2147,715,3563,1,0,3563
DDInter506,Desloratadine,DB00967,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Desloratadine,DB00967,6020,-4.644766807556152,3030,715,3563,1,0,3563
DDInter511,Desvenlafaxine,DB06700,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Desvenlafaxine,DB06700,3994,-0.26006922125816345,1318,715,3563,1,0,3563
DDInter513,Dexamethasone,DB01234,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Dexamethasone,DB01234,3103,1.549882411956787,79,715,3563,1,0,3563
DDInter52,Alosetron,DB00969,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Alosetron,DB00969,4100,-0.5809478163719177,1863,715,3563,1,0,3563
DDInter527,Dextromethorphan,DB00514,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Dextromethorphan,DB00514,3887,0.5221049785614014,503,715,3563,1,0,3563
DDInter534,Diazepam,DB00829,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Diazepam,DB00829,3028,0.7067298889160156,376,715,3563,1,0,3563
DDInter54,Alprazolam,DB00404,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Alprazolam,DB00404,2947,-0.1633526086807251,1142,715,3563,1,0,3563
DDInter543,Dicyclomine,DB00804,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Dicyclomine,DB00804,5097,-6.983391284942627,3515,715,3563,1,0,3563
DDInter544,Didanosine,DB00900,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Didanosine,DB00900,3039,-0.11294329166412354,1077,715,3563,1,0,3563
DDInter55,Alprostadil,DB00770,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Alprostadil,DB00770,5002,2.0427112579345703,20,715,3563,1,0,3563
DDInter551,Diflunisal,DB00861,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Diflunisal,DB00861,2845,-0.87052321434021,2167,715,3563,1,0,3563
DDInter561,Diltiazem,DB00343,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Diltiazem,DB00343,2946,1.0446308851242065,211,715,3563,1,0,3563
DDInter578,Docetaxel,DB01248,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Docetaxel,DB01248,3576,1.023542881011963,218,715,3563,1,0,3563
DDInter580,Dofetilide,DB00204,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Dofetilide,DB00204,4201,0.7802717685699463,334,715,3563,1,0,3563
DDInter581,Dolasetron,DB00757,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Dolasetron,DB00757,3903,-3.29549503326416,2830,715,3563,1,0,3563
DDInter583,Donepezil,DB00843,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Donepezil,DB00843,3909,-0.285398006439209,1365,715,3563,1,0,3563
DDInter592,Doxazosin,DB00590,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Doxazosin,DB00590,3891,1.4129160642623901,100,715,3563,1,0,3563
DDInter593,Doxepin,DB01142,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Doxepin,DB01142,3093,-0.2255426049232483,1250,715,3563,1,0,3563
DDInter596,Doxorubicin,DB00997,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Doxorubicin,DB00997,3058,0.8735307455062866,282,715,3563,1,0,3563
DDInter598,Doxycycline,DB00254,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Doxycycline,DB00254,4208,1.6151123046875,64,715,3563,1,0,3563
DDInter60,Amantadine,DB00915,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Amantadine,DB00915,3613,-1.197689414024353,2335,715,3563,1,0,3563
DDInter608,Duloxetine,DB00476,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Duloxetine,DB00476,2960,0.8328251242637634,306,715,3563,1,0,3563
DDInter611,Dutasteride,DB01126,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Dutasteride,DB01126,3088,0.4486774802207947,550,715,3563,1,0,3563
DDInter624,Efavirenz,DB00625,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Efavirenz,DB00625,2992,1.6717267036437988,55,715,3563,1,0,3563
DDInter627,Eletriptan,DB00216,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Eletriptan,DB00216,3379,-2.1328952312469482,2598,715,3563,1,0,3563
DDInter640,Encorafenib,DB11718,DDInter732,Fexofenadine,DB00950,Moderate,B_to_A,Fexofenadine,DB00950,3049,Encorafenib,DB11718,4026,-0.5265461802482605,1774,715,3563,1,0,3563
DDInter646,Entacapone,DB00494,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Entacapone,DB00494,3589,-2.6883809566497803,2691,715,3563,1,0,3563
DDInter656,Eplerenone,DB00700,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Eplerenone,DB00700,3748,0.5695440173149109,468,715,3563,1,0,3563
DDInter657,Epoprostenol,DB01240,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Epoprostenol,DB01240,5114,-1.2739436626434326,2368,715,3563,1,0,3563
DDInter667,Erlotinib,DB00530,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Erlotinib,DB00530,2970,2.388154983520508,6,715,3563,1,0,3563
DDInter68,Amiloride,DB00594,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Amiloride,DB00594,3474,0.1427050530910492,794,715,3563,1,0,3563
DDInter699,Etodolac,DB00749,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Etodolac,DB00749,3010,0.4979710578918457,519,715,3563,1,0,3563
DDInter705,Exemestane,DB00990,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Exemestane,DB00990,3600,0.4436713457107544,553,715,3563,1,0,3563
DDInter707,Ezetimibe,DB00973,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Ezetimibe,DB00973,4260,2.527620553970337,4,715,3563,1,0,3563
DDInter711,Famciclovir,DB00426,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Famciclovir,DB00426,4631,1.6163651943206787,64,715,3563,1,0,3563
DDInter716,Felodipine,DB01023,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Felodipine,DB01023,3767,0.808038055896759,320,715,3563,1,0,3563
DDInter718,Fenofibrate,DB01039,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Fenofibrate,DB01039,3067,2.3297433853149414,7,715,3563,1,0,3563
DDInter722,Fentanyl,DB00813,DDInter732,Fexofenadine,DB00950,Unknown,B_to_A,Fexofenadine,DB00950,3049,Fentanyl,DB00813,3024,-0.4230421185493469,1598,715,3563,1,0,3563
DDInter732,Fexofenadine,DB00950,DDInter736,Finasteride,DB01216,Unknown,A_to_B,Fexofenadine,DB00950,3049,Finasteride,DB01216,3779,0.14756664633750916,791,715,3563,1,0,3563
DDInter732,Fexofenadine,DB00950,DDInter740,Flecainide,DB01195,Unknown,A_to_B,Fexofenadine,DB00950,3049,Flecainide,DB01195,3099,0.6694204211235046,399,715,3563,1,0,3563
DDInter732,Fexofenadine,DB00950,DDInter749,Flunisolide,DB00180,Unknown,A_to_B,Fexofenadine,DB00950,3049,Flunisolide,DB00180,2797,-0.7712126970291138,2085,715,3563,1,0,3563
DDInter732,Fexofenadine,DB00950,DDInter752,Fluocinonide,DB01047,Unknown,A_to_B,Fexofenadine,DB00950,3049,Fluocinonide,DB01047,2816,-0.49423202872276306,1716,715,3563,1,0,3563
DDInter732,Fexofenadine,DB00950,DDInter757,Fluorouracil,DB00544,Unknown,A_to_B,Fexofenadine,DB00950,3049,Fluorouracil,DB00544,2973,0.17042066156864166,759,715,3563,1,0,3563
